month,day,hour,PM10,PM2.5,NO2,O3,Wind Speed,Wind Direction,Temperature,Relative Humidity,Air Pressure,datetime
1,10,7,86.2,64.91111111111111,47.0,10.0,0.275,172.375,25.8875,87.75,1011.0,2024-01-10 07:00:00
1,10,8,114.2,70.43333333333334,48.0,12.0,0.42500000000000004,166.75,26.4375,86.25,1011.875,2024-01-10 08:00:00
1,10,9,138.6,68.98888888888888,43.0,17.0,0.475,174.75,28.025,80.25,1012.875,2024-01-10 09:00:00
1,10,10,121.0,52.87777777777778,32.0,37.0,0.5375,189.75,29.7375,71.375,1013.0,2024-01-10 10:00:00
1,10,11,95.0,47.24444444444444,28.0,60.0,0.5,238.375,31.6625,59.5,1012.875,2024-01-10 11:00:00
1,10,12,74.5,46.08888888888889,27.0,77.0,0.4571428571428572,200.14285714285714,32.84285714285714,54.0,1012.0,2024-01-10 12:00:00
1,10,13,72.5,44.833333333333336,26.0,89.0,0.6285714285714287,195.28571428571428,33.714285714285715,50.714285714285715,1011.0,2024-01-10 13:00:00
1,10,14,64.5,42.48888888888889,27.0,92.0,0.6857142857142857,245.42857142857142,34.24285714285714,47.857142857142854,1009.7142857142857,2024-01-10 14:00:00
1,10,15,72.75,42.599999999999994,25.0,81.0,0.8714285714285713,239.71428571428572,34.642857142857146,45.42857142857143,1009.0,2024-01-10 15:00:00
1,10,16,63.0,41.52222222222222,29.0,73.0,0.8285714285714285,232.71428571428572,34.51428571428571,45.142857142857146,1008.2857142857143,2024-01-10 16:00:00
1,10,17,60.75,42.56666666666666,29.0,67.0,0.7714285714285715,238.85714285714286,33.91428571428572,47.142857142857146,1008.4285714285714,2024-01-10 17:00:00
1,10,18,65.75,43.18888888888889,27.0,53.0,0.6142857142857142,254.85714285714286,32.385714285714286,52.42857142857143,1009.0,2024-01-10 18:00:00
1,10,19,70.75,41.56666666666667,32.0,34.0,0.5285714285714286,194.57142857142858,30.728571428571428,60.285714285714285,1009.2857142857143,2024-01-10 19:00:00
1,10,20,84.25,39.28888888888889,29.0,31.0,0.5142857142857143,247.42857142857142,29.657142857142855,67.0,1010.0,2024-01-10 20:00:00
1,10,21,68.75,42.333333333333336,35.0,22.0,0.41428571428571426,245.42857142857142,29.185714285714287,70.42857142857143,1010.4285714285714,2024-01-10 21:00:00
1,10,22,65.5,40.56666666666667,35.0,18.0,0.38571428571428573,225.85714285714286,28.814285714285713,73.0,1011.0,2024-01-10 22:00:00
1,10,23,63.25,40.599999999999994,34.0,15.0,0.35714285714285715,245.42857142857142,28.62857142857143,74.42857142857143,1011.0,2024-01-10 23:00:00
1,11,0,62.25,38.96666666666667,38.0,10.0,0.3,270.85714285714283,28.271428571428572,77.0,1011.1428571428571,2024-01-11 00:00:00
1,11,1,57.75,40.955555555555556,28.0,15.0,0.2857142857142857,282.42857142857144,27.785714285714285,81.28571428571429,1011.1428571428571,2024-01-11 01:00:00
1,11,2,51.75,35.31111111111111,34.0,10.0,0.24285714285714285,288.57142857142856,27.442857142857143,84.42857142857143,1011.0,2024-01-11 02:00:00
1,11,3,50.25,34.3,35.0,10.0,0.38571428571428573,207.42857142857142,27.37142857142857,85.14285714285714,1010.8571428571429,2024-01-11 03:00:00
1,11,4,49.75,31.84444444444445,31.0,11.0,0.2857142857142857,217.14285714285714,27.17142857142857,87.0,1010.5714285714286,2024-01-11 04:00:00
1,11,5,46.75,34.18888888888889,25.0,15.0,0.32857142857142857,173.14285714285714,27.071428571428573,88.0,1010.7142857142857,2024-01-11 05:00:00
1,11,6,60.25,36.51111111111111,26.0,15.0,0.35714285714285715,152.42857142857142,26.900000000000002,88.71428571428571,1011.0,2024-01-11 06:00:00
1,11,7,58.5,41.94444444444444,28.0,12.0,0.37142857142857144,172.71428571428572,26.7,90.0,1012.0,2024-01-11 07:00:00
1,11,8,72.75,44.78888888888889,33.0,10.0,0.42857142857142855,164.14285714285714,27.099999999999998,89.14285714285714,1013.0,2024-01-11 08:00:00
1,11,9,90.5,44.8,37.0,13.0,0.6285714285714287,220.28571428571428,28.32857142857143,83.57142857142857,1014.0,2024-01-11 09:00:00
1,11,10,89.25,39.955555555555556,30.0,25.0,0.6285714285714287,209.14285714285714,29.75714285714286,75.0,1014.4285714285714,2024-01-11 10:00:00
1,11,11,75.75,39.48888888888889,24.0,34.0,0.5571428571428572,252.0,31.02857142857143,67.71428571428571,1014.1428571428571,2024-01-11 11:00:00
1,11,12,66.25,38.97777777777778,24.0,41.0,0.4857142857142857,239.14285714285714,31.842857142857145,62.0,1013.2857142857143,2024-01-11 12:00:00
1,11,13,60.5,35.56666666666667,23.0,52.0,0.5142857142857143,255.57142857142858,32.42857142857143,58.42857142857143,1012.2857142857143,2024-01-11 13:00:00
1,11,14,66.75,38.71111111111111,23.0,50.0,0.6571428571428571,231.28571428571428,33.114285714285714,56.142857142857146,1011.0,2024-01-11 14:00:00
1,11,15,67.0,38.7125,25.0,48.0,0.6571428571428571,203.85714285714286,33.17142857142857,55.0,1010.0,2024-01-11 15:00:00
1,11,16,61.5,39.775,25.0,49.0,0.8,237.57142857142858,33.1,54.0,1009.8571428571429,2024-01-11 16:00:00
1,11,17,64.0,41.31111111111111,33.0,46.0,0.5285714285714286,239.85714285714286,32.51428571428571,55.714285714285715,1010.0,2024-01-11 17:00:00
1,11,18,77.0,43.0,37.0,33.0,0.4571428571428572,194.57142857142858,31.857142857142858,57.42857142857143,1010.0,2024-01-11 18:00:00
1,11,19,95.25,43.67777777777778,33.0,25.0,0.34285714285714286,245.71428571428572,30.842857142857145,61.285714285714285,1010.2857142857143,2024-01-11 19:00:00
1,11,20,96.25,43.93333333333333,37.0,15.0,0.34285714285714286,182.85714285714286,30.114285714285717,64.85714285714286,1011.0,2024-01-11 20:00:00
1,11,21,73.5,46.21111111111111,44.0,8.0,0.31428571428571433,175.71428571428572,29.557142857142857,68.28571428571429,1011.5714285714286,2024-01-11 21:00:00
1,11,22,65.5,42.93333333333333,44.0,8.0,0.34285714285714286,193.0,29.17142857142857,70.42857142857143,1011.8571428571429,2024-01-11 22:00:00
1,11,23,67.0,40.400000000000006,40.0,8.0,0.37142857142857144,277.57142857142856,28.857142857142858,74.42857142857143,1012.0,2024-01-11 23:00:00
1,12,0,63.5,38.52222222222222,33.0,10.0,0.32857142857142857,282.7142857142857,28.47142857142857,78.0,1012.0,2024-01-12 00:00:00
1,12,1,55.5,35.766666666666666,30.0,11.0,0.38571428571428573,278.0,28.285714285714285,80.85714285714286,1012.0,2024-01-12 01:00:00
1,12,2,46.25,31.333333333333332,23.0,13.0,0.42857142857142855,271.42857142857144,27.900000000000002,84.28571428571429,1011.4285714285714,2024-01-12 02:00:00
1,12,3,43.0,27.788888888888888,25.0,12.0,0.34285714285714286,280.85714285714283,27.571428571428573,86.71428571428571,1011.0,2024-01-12 03:00:00
1,12,4,42.75,27.6,23.0,13.0,0.32857142857142857,283.7142857142857,27.32857142857143,87.85714285714286,1010.1428571428571,2024-01-12 04:00:00
1,12,5,42.5,28.0,26.0,11.0,0.3285714285714286,243.28571428571428,27.17142857142857,88.28571428571429,1010.1428571428571,2024-01-12 05:00:00
1,12,6,47.5,32.08888888888889,29.0,11.0,0.32857142857142857,225.85714285714286,27.157142857142855,88.14285714285714,1010.7142857142857,2024-01-12 06:00:00
1,12,7,59.25,37.27777777777778,29.0,9.0,0.31428571428571433,260.0,27.12857142857143,88.14285714285714,1011.1428571428571,2024-01-12 07:00:00
1,12,8,64.75,41.099999999999994,31.0,10.0,0.38571428571428573,231.42857142857142,27.485714285714288,87.28571428571429,1012.0,2024-01-12 08:00:00
1,12,9,77.5,38.03333333333333,26.0,15.0,0.5,240.0,28.67142857142857,82.0,1012.8571428571429,2024-01-12 09:00:00
1,12,10,65.5,32.766666666666666,21.0,27.0,0.6,249.28571428571428,29.985714285714288,73.57142857142857,1013.0,2024-01-12 10:00:00
1,12,11,59.75,34.888888888888886,26.0,27.0,0.5857142857142856,252.57142857142858,31.271428571428572,66.57142857142857,1013.0,2024-01-12 11:00:00
1,12,12,51.0,35.266666666666666,24.0,32.0,0.7428571428571429,243.85714285714286,31.928571428571427,62.857142857142854,1012.2857142857143,2024-01-12 12:00:00
1,12,13,56.75,31.88888888888889,21.0,43.0,0.8142857142857143,205.14285714285714,32.57142857142857,59.285714285714285,1011.1428571428571,2024-01-12 13:00:00
1,12,14,61.25,31.666666666666668,23.0,48.0,0.8571428571428571,209.71428571428572,33.01428571428572,57.0,1010.0,2024-01-12 14:00:00
1,12,15,52.5,34.644444444444446,18.0,58.0,0.7571428571428571,221.42857142857142,33.271428571428565,54.857142857142854,1009.2857142857143,2024-01-12 15:00:00
1,12,16,71.25,33.733333333333334,26.0,50.0,0.6714285714285715,244.57142857142858,33.32857142857143,54.42857142857143,1009.0,2024-01-12 16:00:00
1,12,17,60.5,35.111111111111114,29.0,40.0,0.6285714285714287,272.7142857142857,32.857142857142854,55.857142857142854,1009.0,2024-01-12 17:00:00
1,12,18,67.5,35.833333333333336,26.0,28.0,0.6428571428571429,282.0,31.657142857142855,59.714285714285715,1009.2857142857143,2024-01-12 18:00:00
1,12,19,77.25,30.511111111111113,28.0,19.0,0.6142857142857142,246.42857142857142,30.514285714285712,64.28571428571429,1010.0,2024-01-12 19:00:00
1,12,20,64.5,31.944444444444443,31.0,14.0,0.42857142857142855,235.14285714285714,29.75714285714286,68.28571428571429,1011.0,2024-01-12 20:00:00
1,12,21,60.0,31.511111111111113,37.0,9.0,0.42857142857142855,193.85714285714286,29.285714285714285,71.71428571428571,1011.2857142857143,2024-01-12 21:00:00
1,12,22,53.25,30.82222222222222,33.0,9.0,0.4857142857142857,188.42857142857142,28.942857142857143,75.85714285714286,1011.4285714285714,2024-01-12 22:00:00
1,12,23,47.25,28.4,34.0,9.0,0.4857142857142857,182.71428571428572,28.62857142857143,78.14285714285714,1011.5714285714286,2024-01-12 23:00:00
1,13,0,45.25,27.58888888888889,30.0,10.0,0.41428571428571426,227.85714285714286,28.385714285714283,79.85714285714286,1011.7142857142857,2024-01-13 00:00:00
1,13,1,41.0,26.58888888888889,28.0,9.0,0.45714285714285713,229.42857142857142,28.142857142857142,83.0,1011.4285714285714,2024-01-13 01:00:00
1,13,2,45.75,25.066666666666666,28.0,9.0,0.38571428571428573,200.85714285714286,27.942857142857143,85.85714285714286,1011.0,2024-01-13 02:00:00
1,13,3,46.75,23.5,24.0,10.0,0.38571428571428573,250.71428571428572,27.771428571428572,87.0,1010.1428571428571,2024-01-13 03:00:00
1,13,4,40.25,21.799999999999997,24.0,11.0,0.3285714285714286,236.14285714285714,27.514285714285712,87.42857142857143,1010.0,2024-01-13 04:00:00
1,13,5,44.0,24.477777777777778,20.0,13.0,0.3142857142857142,242.57142857142858,27.542857142857144,87.42857142857143,1010.0,2024-01-13 05:00:00
1,13,6,47.5,27.544444444444444,20.0,13.0,0.37142857142857144,235.71428571428572,27.428571428571427,88.0,1010.2857142857143,2024-01-13 06:00:00
1,13,7,54.0,33.03333333333333,24.0,10.0,0.39999999999999997,195.28571428571428,27.142857142857142,88.28571428571429,1011.0,2024-01-13 07:00:00
1,13,8,60.75,34.144444444444446,23.0,12.0,0.3857142857142857,115.0,27.285714285714285,87.71428571428571,1011.7142857142857,2024-01-13 08:00:00
1,13,9,67.75,33.65555555555555,25.0,15.0,0.5714285714285714,165.71428571428572,28.514285714285712,81.57142857142857,1012.5714285714286,2024-01-13 09:00:00
1,13,10,66.0,34.455555555555556,32.0,12.0,0.5857142857142856,159.42857142857142,29.771428571428572,75.42857142857143,1013.0,2024-01-13 10:00:00
1,13,11,67.25,37.13333333333333,28.0,26.0,0.6142857142857142,165.0,30.985714285714288,66.42857142857143,1013.1428571428571,2024-01-13 11:00:00
1,13,12,56.25,34.93333333333333,40.0,34.0,0.8857142857142858,155.71428571428572,31.87142857142857,60.0,1012.7142857142857,2024-01-13 12:00:00
1,13,13,54.0,38.900000000000006,34.0,46.0,0.9714285714285714,150.14285714285714,31.97142857142857,59.57142857142857,1012.0,2024-01-13 13:00:00
1,13,14,58.25,39.12222222222223,32.0,42.0,0.8571428571428571,180.85714285714286,32.114285714285714,59.57142857142857,1011.0,2024-01-13 14:00:00
1,13,15,64.0,42.37777777777777,32.0,50.0,0.9285714285714286,159.71428571428572,32.52857142857143,57.857142857142854,1010.0,2024-01-13 15:00:00
1,13,16,71.75,45.34444444444445,30.0,56.0,1.0,160.14285714285714,32.3,58.0,1010.0,2024-01-13 16:00:00
1,13,17,72.75,43.32222222222222,36.0,47.0,0.8571428571428571,185.42857142857142,31.542857142857144,60.285714285714285,1010.0,2024-01-13 17:00:00
1,13,18,70.5,43.03333333333333,44.0,32.0,0.6714285714285715,182.57142857142858,31.099999999999998,61.57142857142857,1010.1428571428571,2024-01-13 18:00:00
1,13,19,79.0,45.577777777777776,32.0,38.0,0.5142857142857143,157.14285714285714,30.52857142857143,65.14285714285714,1010.7142857142857,2024-01-13 19:00:00
1,13,20,79.75,45.24444444444444,18.0,36.0,0.5571428571428572,165.0,29.714285714285715,70.28571428571429,1011.2857142857143,2024-01-13 20:00:00
1,13,21,73.25,35.82222222222222,22.0,34.0,0.4714285714285714,212.57142857142858,28.942857142857143,75.57142857142857,1012.1428571428571,2024-01-13 21:00:00
1,13,22,55.75,34.544444444444444,24.0,27.0,0.4428571428571429,204.85714285714286,28.571428571428573,77.0,1012.7142857142857,2024-01-13 22:00:00
1,13,23,51.75,32.400000000000006,26.0,19.0,0.41428571428571426,280.7142857142857,28.228571428571428,79.14285714285714,1012.8571428571429,2024-01-13 23:00:00
1,14,0,49.75,29.56666666666667,24.0,17.0,0.3285714285714286,279.7142857142857,27.914285714285715,81.28571428571429,1012.7142857142857,2024-01-14 00:00:00
1,14,1,45.25,28.511111111111113,27.0,14.0,0.31428571428571433,280.0,27.74285714285714,83.28571428571429,1013.0,2024-01-14 01:00:00
1,14,2,45.75,25.744444444444444,20.0,17.0,0.24285714285714285,281.85714285714283,27.485714285714288,85.28571428571429,1012.7142857142857,2024-01-14 02:00:00
1,14,3,40.5,27.755555555555556,24.0,15.0,0.2857142857142857,227.85714285714286,27.25714285714286,86.42857142857143,1012.1428571428571,2024-01-14 03:00:00
1,14,4,39.5,31.0,19.0,15.0,0.19999999999999998,188.14285714285714,26.87142857142857,87.57142857142857,1012.0,2024-01-14 04:00:00
1,14,5,54.25,33.74444444444444,20.0,16.0,0.24285714285714285,167.57142857142858,26.428571428571427,89.85714285714286,1012.0,2024-01-14 05:00:00
1,14,6,60.0,36.611111111111114,25.0,12.0,0.2571428571428571,119.0,25.942857142857143,91.0,1012.1428571428571,2024-01-14 06:00:00
1,14,7,69.5,45.71111111111111,29.0,8.0,0.3,109.28571428571429,25.914285714285715,88.71428571428571,1013.0,2024-01-14 07:00:00
1,14,8,80.25,55.67777777777778,29.0,9.0,0.39999999999999997,116.71428571428571,26.342857142857145,85.42857142857143,1013.7142857142857,2024-01-14 08:00:00
1,14,9,102.25,58.888888888888886,30.0,12.0,0.5571428571428572,86.42857142857143,27.25714285714286,80.42857142857143,1014.4285714285714,2024-01-14 09:00:00
1,14,10,104.75,54.855555555555554,31.0,18.0,0.7142857142857143,103.14285714285714,28.857142857142858,73.14285714285714,1014.8571428571429,2024-01-14 10:00:00
1,14,11,90.25,49.24444444444444,33.0,31.0,1.0285714285714287,111.14285714285714,30.314285714285713,62.714285714285715,1014.7142857142857,2024-01-14 11:00:00
1,14,12,70.75,43.58888888888889,26.0,43.0,1.2714285714285716,123.42857142857143,31.014285714285712,56.57142857142857,1014.1428571428571,2024-01-14 12:00:00
1,14,13,70.25,42.97777777777778,27.0,51.0,1.1428571428571428,118.85714285714286,31.642857142857142,53.42857142857143,1013.2857142857143,2024-01-14 13:00:00
1,14,14,63.0,39.077777777777776,28.0,51.0,0.9857142857142858,114.14285714285714,32.41428571428572,50.42857142857143,1012.1428571428571,2024-01-14 14:00:00
1,14,15,59.25,36.91111111111111,27.0,53.0,0.9428571428571428,97.0,32.9,48.42857142857143,1011.1428571428571,2024-01-14 15:00:00
1,14,16,57.75,35.72222222222222,26.0,55.0,1.0285714285714287,114.85714285714286,33.15714285714286,47.142857142857146,1010.8571428571429,2024-01-14 16:00:00
1,14,17,54.0,34.599999999999994,28.0,49.0,0.9571428571428572,113.0,32.74285714285714,47.714285714285715,1011.0,2024-01-14 17:00:00
1,14,18,56.5,34.5,35.0,37.0,0.8285714285714285,126.28571428571429,32.0,49.857142857142854,1011.1428571428571,2024-01-14 18:00:00
1,14,19,60.75,35.888888888888886,39.0,27.0,0.6714285714285715,132.57142857142858,31.157142857142855,53.285714285714285,1012.0,2024-01-14 19:00:00
1,14,20,68.0,43.422222222222224,44.0,18.0,0.4571428571428572,133.71428571428572,30.52857142857143,56.285714285714285,1012.7142857142857,2024-01-14 20:00:00
1,14,21,80.75,46.644444444444446,52.0,12.0,0.2857142857142857,120.28571428571429,30.0,58.857142857142854,1013.1428571428571,2024-01-14 21:00:00
1,14,22,83.25,46.111111111111114,54.0,9.0,0.2285714285714286,116.85714285714286,29.62857142857143,61.0,1013.4285714285714,2024-01-14 22:00:00
1,14,23,84.5,49.75555555555556,51.0,9.0,0.17142857142857143,149.71428571428572,29.099999999999998,63.857142857142854,1013.5714285714286,2024-01-14 23:00:00
1,15,0,96.25,47.77777777777778,51.0,10.0,0.24285714285714288,122.0,28.87142857142857,64.42857142857143,1013.1428571428571,2024-01-15 00:00:00
1,15,1,89.0,47.46666666666667,37.0,18.0,0.34285714285714286,101.42857142857143,28.47142857142857,64.28571428571429,1013.1428571428571,2024-01-15 01:00:00
1,15,2,76.75,46.388888888888886,27.0,27.0,0.4714285714285715,137.14285714285714,27.785714285714285,65.42857142857143,1013.0,2024-01-15 02:00:00
1,15,3,69.0,40.922222222222224,25.0,20.0,0.42857142857142855,135.0,27.214285714285715,66.14285714285714,1012.1428571428571,2024-01-15 03:00:00
1,15,4,60.0,41.266666666666666,28.0,17.0,0.34285714285714286,135.28571428571428,26.62857142857143,67.42857142857143,1012.0,2024-01-15 04:00:00
1,15,5,62.75,43.68888888888889,28.0,15.0,0.19999999999999998,146.28571428571428,26.185714285714287,69.14285714285714,1012.0,2024-01-15 05:00:00
1,15,6,73.5,46.044444444444444,36.0,10.0,0.34285714285714286,155.28571428571428,25.957142857142856,70.28571428571429,1012.1428571428571,2024-01-15 06:00:00
1,15,7,80.0,45.46666666666667,35.0,10.0,0.6571428571428571,120.42857142857143,26.114285714285717,67.14285714285714,1013.1428571428571,2024-01-15 07:00:00
1,15,8,73.75,41.12222222222223,32.0,12.0,0.6571428571428571,109.42857142857143,26.042857142857144,65.71428571428571,1014.1428571428571,2024-01-15 08:00:00
1,15,9,69.25,31.700000000000003,32.0,18.0,0.9285714285714286,128.71428571428572,27.32857142857143,59.42857142857143,1015.0,2024-01-15 09:00:00
1,15,10,59.5,28.633333333333333,35.0,21.0,0.8857142857142858,100.28571428571429,28.514285714285712,56.142857142857146,1015.4285714285714,2024-01-15 10:00:00
1,15,11,54.75,26.6,31.0,28.0,0.8857142857142858,110.0,29.714285714285715,53.42857142857143,1015.4285714285714,2024-01-15 11:00:00
1,15,12,61.0,27.055555555555557,35.0,34.0,1.0714285714285714,118.71428571428571,30.557142857142857,51.714285714285715,1014.5714285714286,2024-01-15 12:00:00
1,15,13,57.0,25.48888888888889,34.0,37.0,1.0571428571428572,110.57142857142857,31.014285714285712,49.857142857142854,1013.5714285714286,2024-01-15 13:00:00
1,15,14,44.75,21.7375,32.0,43.0,0.9285714285714286,110.0,31.7,47.142857142857146,1012.1428571428571,2024-01-15 14:00:00
1,15,15,45.75,23.900000000000002,27.0,48.0,0.8428571428571429,102.42857142857143,32.0,45.714285714285715,1011.5714285714286,2024-01-15 15:00:00
1,15,16,45.75,23.5375,30.0,40.0,0.8857142857142858,140.28571428571428,32.22857142857143,44.42857142857143,1011.0,2024-01-15 16:00:00
1,15,17,52.75,21.625,32.0,38.0,0.8857142857142858,152.57142857142858,32.028571428571425,45.42857142857143,1011.1428571428571,2024-01-15 17:00:00
1,15,18,48.75,24.066666666666666,32.0,32.0,0.8714285714285713,157.0,31.271428571428572,48.142857142857146,1011.7142857142857,2024-01-15 18:00:00
1,15,19,52.0,29.32222222222222,37.0,19.0,0.5571428571428572,121.28571428571429,30.428571428571427,50.285714285714285,1012.0,2024-01-15 19:00:00
1,15,20,56.75,29.400000000000002,49.0,10.0,0.27142857142857146,133.42857142857142,29.657142857142855,53.42857142857143,1012.2857142857143,2024-01-15 20:00:00
1,15,21,68.25,33.05555555555556,60.0,9.0,0.35714285714285715,139.42857142857142,29.2,55.42857142857143,1013.0,2024-01-15 21:00:00
1,15,22,73.0,37.455555555555556,51.0,9.0,0.35714285714285715,141.28571428571428,28.714285714285715,57.857142857142854,1013.0,2024-01-15 22:00:00
1,15,23,79.0,37.13333333333333,47.0,9.0,0.39999999999999997,89.42857142857143,28.2,60.142857142857146,1013.1428571428571,2024-01-15 23:00:00
1,16,0,77.75,39.077777777777776,51.0,9.0,0.35714285714285715,93.28571428571429,27.685714285714287,62.285714285714285,1013.0,2024-01-16 00:00:00
1,16,1,77.25,40.599999999999994,52.0,9.0,0.34285714285714286,137.14285714285714,27.12857142857143,65.0,1013.0,2024-01-16 01:00:00
1,16,2,72.5,40.733333333333334,46.0,12.0,0.2857142857142857,102.42857142857143,26.642857142857142,67.0,1012.7142857142857,2024-01-16 02:00:00
1,16,3,70.25,39.74444444444444,48.0,11.0,0.24285714285714285,175.57142857142858,26.571428571428573,68.28571428571429,1012.1428571428571,2024-01-16 03:00:00
1,16,4,72.75,42.422222222222224,43.0,9.0,0.3,141.57142857142858,26.02857142857143,71.42857142857143,1011.8571428571429,2024-01-16 04:00:00
1,16,5,69.0,47.71111111111111,39.0,9.0,0.15714285714285717,164.14285714285714,25.585714285714285,73.85714285714286,1012.0,2024-01-16 05:00:00
1,16,6,82.75,47.65555555555555,39.0,10.0,0.24285714285714285,168.71428571428572,25.400000000000002,73.0,1012.0,2024-01-16 06:00:00
1,16,7,98.5,45.611111111111114,37.0,11.0,0.4428571428571429,129.85714285714286,25.67142857142857,67.42857142857143,1012.7142857142857,2024-01-16 07:00:00
1,16,8,85.25,42.333333333333336,33.0,12.0,0.6571428571428571,137.14285714285714,25.842857142857145,65.71428571428571,1013.7142857142857,2024-01-16 08:00:00
1,16,9,79.5,36.044444444444444,36.0,15.0,0.7714285714285715,105.28571428571429,27.042857142857144,61.0,1014.5714285714286,2024-01-16 09:00:00
1,16,10,72.75,33.02222222222222,34.0,19.0,0.7571428571428571,100.71428571428571,28.571428571428573,55.42857142857143,1014.8571428571429,2024-01-16 10:00:00
1,16,11,62.0,30.099999999999998,37.0,22.0,0.8285714285714285,87.28571428571429,30.157142857142855,50.42857142857143,1014.7142857142857,2024-01-16 11:00:00
1,16,12,59.0,26.633333333333333,37.0,31.0,0.8571428571428571,92.71428571428571,31.242857142857144,47.57142857142857,1014.1428571428571,2024-01-16 12:00:00
1,16,13,57.75,27.355555555555554,37.0,36.0,1.0285714285714287,108.28571428571429,31.885714285714283,45.714285714285715,1013.0,2024-01-16 13:00:00
1,16,14,50.0,23.944444444444443,31.0,44.0,1.0142857142857142,118.0,32.41428571428572,44.57142857142857,1011.8571428571429,2024-01-16 14:00:00
1,16,15,60.75,26.155555555555555,38.0,42.0,0.9571428571428572,102.14285714285714,32.7,44.142857142857146,1011.0,2024-01-16 15:00:00
1,16,16,62.0,29.11111111111111,37.0,45.0,1.0,112.0,32.68571428571429,44.142857142857146,1010.5714285714286,2024-01-16 16:00:00
1,16,17,48.0,32.03333333333333,44.0,34.0,0.9285714285714286,109.57142857142857,32.41428571428572,44.142857142857146,1010.5714285714286,2024-01-16 17:00:00
1,16,18,52.5,32.53333333333333,43.0,34.0,0.6714285714285715,113.14285714285714,31.62857142857143,46.0,1010.8571428571429,2024-01-16 18:00:00
1,16,19,60.25,38.333333333333336,56.0,19.0,0.32857142857142857,118.0,30.657142857142855,49.0,1011.1428571428571,2024-01-16 19:00:00
1,16,20,74.25,40.25555555555556,60.0,11.0,0.18571428571428572,145.42857142857142,29.900000000000002,52.0,1011.7142857142857,2024-01-16 20:00:00
1,16,21,79.5,45.51111111111111,59.0,9.0,0.2571428571428572,119.14285714285714,29.342857142857145,54.857142857142854,1012.1428571428571,2024-01-16 21:00:00
1,16,22,87.25,46.75555555555556,57.0,9.0,0.2857142857142857,107.28571428571429,28.900000000000002,57.142857142857146,1013.0,2024-01-16 22:00:00
1,16,23,108.0,47.333333333333336,49.0,10.0,0.37142857142857144,103.28571428571429,28.614285714285717,58.57142857142857,1013.0,2024-01-16 23:00:00
1,17,0,91.5,46.86666666666667,49.0,11.0,0.32857142857142857,116.14285714285714,28.02857142857143,61.42857142857143,1012.8571428571429,2024-01-17 00:00:00
1,17,1,81.0,45.62222222222223,35.0,20.0,0.4571428571428572,106.71428571428571,27.7,62.142857142857146,1012.5714285714286,2024-01-17 01:00:00
1,17,2,76.75,44.68888888888889,33.0,17.0,0.4,113.28571428571429,27.02857142857143,65.14285714285714,1012.0,2024-01-17 02:00:00
1,17,3,73.25,47.422222222222224,28.0,19.0,0.34285714285714286,112.57142857142857,26.557142857142857,67.0,1011.5714285714286,2024-01-17 03:00:00
1,17,4,72.25,46.0,41.0,12.0,0.24285714285714285,104.0,26.214285714285715,67.71428571428571,1011.1428571428571,2024-01-17 04:00:00
